date,review,rating,isEdited,userName,title,developerResponse
2019-03-05 12:43:23,"I really like this game, however it would be nice if they start you out with 10 tickets. I wish you only had to wait like 30 minutes for tickets instead of two hours. I mean two hours is way too long. I’m also having difficulty opening up the game. When I open it, it just buffers and buffers. I would really like to finish the story I’m on, but I just can’t get the game open. If this could get fixed and the ticket thing taken care of, I would change my rating to five stars. Like I said,this is a fun app,but could use improvements.",4,False,Northbeach 88,I like it BUT....,
2018-12-22 03:46:06,"I love this app, I spend hours playing. I don’t have much trouble expect one thing..It’s to expensive with the diamonds. I don’t seem to have a problem with the tickets, but I’d rather prefer to have choices I want. I wouldn’t mind ads, they wouldn’t seem to bother me. But I’d much prefer to choose ones I’d like. I mainly don’t care about the outfits, but rather the things you can do. I hope this does not go un-noticed. As I’m presuming many others have had this problem as well. But still keep in mind, I enjoy this app very much! It’s just that simple problem, thank you!",4,False,Una~Corn,To..Expensive,
2019-01-05 02:12:21,"I absolutely love the stories on here! I didn't realize chapters cost a ticket and quickly blew through my tickets. Now I'm stuck waiting the time frame for more tickets. Okay, fine. However, the ""needing diamonds"" things irritates me. It takes forever to save them up when you only earn one per chapter. And choices in the stories cost SO many diamonds. You should remove that feature and make us watch ads or something! I never get to pick the choices I want because I can't spend that kind of real money buying diamonds. I'd buy the tickets though no problem! Please look into changing this!",3,False,Allie88115,Awesome app.. besides needing diamonds,
2018-07-08 22:21:42,I have played a couple of these choice book apps and this by far is the best. I don’t find myself getting as frustrated with not being able to make choices as I did with other apps. I like the different categories of stories to choose from and that it only takes 30 minutes to be a new ticket. Other apps take 2 hours or more. I would have gave five stars but sometimes choice glitches where you can only close game or pay to make a choice to continue story. Definitely one of the better apps to choose from though.,4,False,Aznbooklover,Best one yet,
2017-10-28 23:22:50,"This game is just like the others. It even looks exactly like the app “Choices” in several ways. Some of the stories that you can play are also very cheesy and one story in particular is actually a story that I’ve read on the app Wattpad. It has the same names, plot, and even dialogue. I could be wrong and the author has given her permission, but nowhere does it give her credit, which is ILLEGAL. The app, in my opinion is also very racist. There are no people of color what so ever except maybe a few hispanic character that barely even look like it. Because of all these suspicious things such as looking exactly like Choices and copying the Wattpad story, plus many other reasons, I can barely give this app the one star. If I could I would give it a zero.",1,False,km8204,🚫Um..🚫,
2023-02-17 05:52:27,"Have played with this app on and off for years. I’ve enjoyed majority of the story lines and always have a variety of tropes. It’s super easy to get invested. 

My one complaint is that it’s a little pricey even when you do the additional tasks to get free diamonds/ tickets. It also has some technical glitches. One being I have signed up for the VIP  program, charged my bank account and will not allow me my rewards which can be quite frustrating. Hoping that it resolves with the next billing period.",4,False,nsbsgdbnx,Opinions,
2023-06-06 20:01:10,"GREAT APP just hate all the diamonds that you have to dish out! I absolutely love this app. and all the stories, I’m honestly on it everyday and have no complaints about the app or content just the amount of diamonds needed for choices even with the VIP membership is a bit excessive. Yes, there is options available to earn diamonds but a lot of the times the ad offers don’t work and who’s really going to report every single one with issues it to tedious.",5,False,Jsleleux,❤️💎 Diamonds Are Not a Girls Best Friend 💎❤️,
2023-03-12 14:07:21,"Don’t get me wrong, I love this game the only thing I don’t appreciate is that it doesn’t save. I signed in when I first got the app to save my progress. I noticed one day that the app was moving slow, and I wasn’t getting the diamonds I was supposed to be receiving. I tried refreshing the app multiple times but it didn’t work. So I decided to delete the app and download it back, but I lost all my progress on the story(s) I’ve read. Overall the game is good, but can someone please look into the diamonds and progress getting fixed that would make the game perfect.",3,False,Holly Lanes,Diamonds and Progress,"{'id': 35883916, 'body': 'Hello , sorry for the inconvenience, but we need more detailed info for further checking.Could you provide a screenshot if possible.  Please go to Help >Feedback in your app Chapters and describe your problem. The customer service team will get back to you within 24 hours\r\n', 'modified': '2023-04-11T08:33:43Z'}"
2021-09-19 18:18:13,I love this app! I wish there was some way to unlock choice lines for stories as either a monthly subscription or a one time buy for each storyline. It get really expensive to buy each premium choice when there are multiple in each chapter of every story on this app. Even after subscribing everything is so expensive! This is my only issue with it! I love this app! I love the stories and I would give it 5 stars if there was a way to make it more affordable for the average income reader!,4,False,ShawnMarie89,Amazing app! Just Pricey!,
2021-08-05 03:28:44,"The only thing I don’t really like is the diamonds but anything else is fine. It’s just the fact that they don’t give you the diamonds in the beginning and then expect you to pay for them. It’s just a no. I mean like just why not give you the diamonds? And what are the tickets for. Like that’s what I’m confused about. The tickets and the diamonds, or the ads to get the diamonds. But overall I like the game. Although I do think they should give you a few more options of out fits on some stories.",4,False,JhaSady,A few things🥸,
2020-05-20 06:27:11,"Diamond choices are pricey but with ad watching and coins to exchange, it’s not so bad. Would be nice if they returned the feature of diamonds for newly completed chapters and downsized the waiting time for new tickets. 

However, I think I’ve noticed a bug. When opening the app, the loading bar gets permanently stuck on 99%. This started around May 15th. (Writing this on the 20th.) Developers, could you please look into this? It’s not internet connection issues. None of my other apps experience this. 

Thank you and I look forward to reading your new books.",4,False,AmyNel22,Great app,"{'id': 15556308, 'body': ""\r\nHello! Please feel free to message us at the feedback portion at our app, and we are more than happy to work through technical issues with you. We are always trying to improve the functionality of our app, and would love to speak to you more about the issue you're experiencing.\r\n\r\n"", 'modified': '2020-05-26T02:15:27Z'}"
2021-02-06 09:35:54,"The stories are pretty good although it does seem just a little bit glitchy. The premium choices seem to expensive. For example one of the choices you have is spit on his face for free or for 17 diamonds, you can kiss him.  Besides that, if you are reading the stories other people have written it is very glitchy. If you close out the app your place will not be saved and a lot of the time of you watch a ad to read the next chapter, it glitches and you have to watch another ad or wait the 30 minutes. Good stories though, just wish the bugs would be fixed",3,False,dhsisicn,Kinda glitchy but still a good app,
2020-10-25 15:56:37,"I don’t buy anything in apps ever. Usually it’s not an issue, but this app is so frustrating. Without paying you always have to be a jerk or super dumb in the story. What’s worse is that every time I finish a chapter and have the opportunity to watch an add to earn diamonds it says it’s unavailable at this time. The “help” section says it’s likely a connection issue which is such a joke. Right after you click watch later it takes you to a game add that doesn’t give you any diamonds or issues. Quit pretending you have connection issues and play fair. The stars I gave are because I do enjoy the books I have read.",2,False,Funtastic4444,Frustrating,"{'id': 18725031, 'body': 'Dear,we apologize for the inconvenience,and sorry to hear that the App was not as your expected.We will do our best to improve this program.😫Your evaluation is very important to us.Your question has been reported to the relevant department.We will test over and over again to find out the problem and live up to your love for us. If you have any other questions,email us at support@crazymaplestudio.com. 💞', 'modified': '2020-10-27T06:19:29Z'}"
2023-07-23 17:39:39,"I absolutely love these stories. I don’t mind buying diamonds BUT COME ON.., Literally every 2 minutes they want you to use diamonds. THE MOST DISAPPOINTING IS THE FRAUD. So for extra free diamonds there’s a bunch of things you can do but they never pay out the diamonds. One thing is the quizzes. It would says I picked answer C when I actually picked A for example. So it will say I failed when I know I didn’t. Another for 64 points is to download mafia wars and reach level 7. Well I did that and I didn’t get any diamonds. It’s all lies and that’s frustrating.",4,False,DayyyyyDeeeee,Great but….,"{'id': 37886314, 'body': 'Sorry for the inconvenience, but we need more detailed info for further checking. Please go to Help >Feedback in your app Chapters and describe your problem or send to support@crazymaplestudio.com. The customer service team will get back to you within 24 hours', 'modified': '2023-07-25T09:07:57Z'}"
2019-11-06 04:02:39,"I try this app for a couple of week but I got tired of getting disappointed. The stories are really good but for you to get the good answers you have to use diamonds and yes you can get some diamonds by watching some ads ( 1 diamond for a 30 sec ad) or by completing some chapters but it’s still not enough for the amount of option you need to use the diamonds. I don’t mind spending real money for games but when $10 only covers 2 chapters answers out 20+ chapters, that’s when thing gets upsetting, and if you don’t have the 30 diamonds for the final answers which is you happy ending guess what you are screw with the bad ending, so yes after spending gazillion of diamonds thru the chapters if you don’t have the 30 for the ending you get nothing.",1,False,Katitax,Too expensive,
2019-09-03 19:42:42,"This story is addicting and the romances are amazing, I love the different choices of steamy, young romance and supernatural romances. The only thing is I really wish that the summer weekend free day passes would stay all year round strictly only for the weekend. Because it really helped me and kept me entertained. This is my go to app through anything, when I’m upset, bored, or feel anxious a romance story really helped. And I also enjoyed being able to read three story’s every weekend for free! So please if you guys see this comment consider it 🙏🏽",5,False,BellitaReinaRed,Love it!,
2019-08-29 18:51:13,"The stories are usually very entertaining. Some are based on novels. Although it is an entertaining, interactive game....you must use “diamonds” to get the most from the story or to read the story as it was intended. I estimate that each chapter has an instance of using 12-36 diamonds, so you might be spending about $25 on each book if you choose all the diamond choices in the book. That’s quite a cost. So I end up skipping some of the books that I can get from iBooks or Google for anywhere between $0 to $25. I am happy to see that they are trying to include more free daily diamonds when you log-in regularly. So",3,False,Lil Crest,Very expensive.,
2019-08-18 12:27:43,"Since my last review the game has been updated so we shall see how it goes 🤩

It would be a 5 star rating because the stories are amazing but the fact at the end of a chapter when I watch a video to double my diamonds it’s not giving me any most of the time and in the taptale stories I have to use tickets now and before I didn’t. Half the time I’m not getting diamonds at all at he end of the chapter please fix so I can make a better rating because I love this app",5,False,Emmalynn carpenter,Love the game but it needs some changes,
2024-04-04 07:22:04,"I’ve always enjoyed these kinds of games and while the quality and stories of this game are solid you quite literally would have to pay at least a hundred dollars a book in order to pick all the diamond choices. Now, obviously these games need to make money but there are plenty of ways to make money without absolutely destroying someone’s wallet. I am glad I stopped halfway through my first book as I simply can’t afford to lose this kind of money. I encourage anyone looking at this app to stop and think about your finances before making that choice as this game can be addicting and will destroy you. This game gets 1 out of 5 solely because of the money grab.",1,False,Thehonestreviewer011,Huge Money Grab,"{'id': 43147816, 'body': 'Pity if the game did not live up to your expectations. We will forward your feedback to our relevant team, they will consider how to optimize the diamond problem.And we suggest you subscribe to a VIP membership for less diamond cost and enjoy more benefits.Feel free to send us any suggestions: log into your app > Help >Feedback.', 'modified': '2024-04-09T08:57:47Z'}"
2023-12-22 18:37:16,"I've always been a fan of getting ""extra"" (Maple) Coins, Diamonds & things like that IF it meant I had to watch an ad. 
For the  past 3 weeks or so (give or take) when you watch an ad for the 60 Maple Coins you have to spend about a minute or so ""watching"" the ad - which is fine I'm OK with that.
But once the ad is finished you'll tap on the ""x"" in the corner to get the reward - the 60 Maple Coins & wait for the next reward.
But now.. when you watch an ad for the 60 Maple Coins the ad doesn't go away - it stays on the screen meaning there's NO ""x"" in the upper corner. Tapping on the screen doesn't make it show up or bringing up the all the opened apps then going back to the Chapters app doesn't make the ""x"" show up either. So you have to completely close (exit out of) the app & re-open it again, which is crazy.
It's a pain.. I would rather get the free (40) Maple Coins without having to deal with an ad that won't go away.
FIX ASAP!!! (FYI - iOS is up to date but this started before the last 2 updates were released.)",1,False,K.esha,3 Daily Login Rewards,"{'id': 40921034, 'body': 'Sorry for the inconvenience, but we need more detailed info for further checking. Please go to Help >Feedback in your app Chapters and describe your problem or send to support@crazymaplestudio.com. The customer service team will get back to you within 24 hours', 'modified': '2023-12-27T04:41:17Z'}"
2021-06-29 06:09:17,I opened Chapters this morning as I do every morning to find that there had been an update during the night. I really like the new look and some of the new features however when I went to find another book to read and saw that it wasn’t easy to recognize which books I had already read I was really disappointed. Please find away for us readers to know which books we have read without having to click into the book!,4,False,Wickie1010,Disappointed Long Time Reader,"{'id': 23691936, 'body': 'Hi,Thanks for reaching out and thank you for loving our stories.We will forward your request to our related department.We appreciate your support!Your satisfaction is our top priority. Please log in to your account and contact us at the following URL: ""Help""> ""Feedback""', 'modified': '2021-07-01T09:23:55Z'}"
2020-07-20 01:04:43,"This is a very fun game it’s better than episode but I was reading “Beauty and the Billionaire” when I got to the part where is asked me did I really love him or was I after  his money I only had 8 gems and the choice” I’m in love with him” was 17 gems and the choice”I really like him” was 12 it’s really unfair so I only had one choice and it was “I am after his money” it’s unfair because some of us can not spend money on games and it ruins the story, but overall it is a really fun and great app!",5,False,hey♡︎❤️,I like it!,
2020-05-14 02:01:02,"I absolutely love the concept and the stories, however, I find myself getting extremely frustrated with the constant need to pay to move forward. I get this is how you make money and am ok with that, but this is way over the top. I had to spend over $45 to get one full story and a partial. I can’t justify spending over $100/month on an app. I think one, maybe two, “diamond choices” are appropriate. More than that just takes away from what you are trying to accomplish. You won’t keep long term users as much with that “cost of entry” as you would with a lower buy in. The content is great though.",3,False,shellby19,Love/hate,
2020-02-18 03:38:33,"Hey this game is pretty fun. Something I can just do if I have a free minute to chill. I don’t like that you can’t get back onto the app without resetting the time for the tickets. It takes 2 hours so how am I supposed to know when they’re done. I also don’t like that the books I’m already done with won’t leave my library. Sometimes they show they still have 1 more chapter left and so I’ll click the book to read it and there’s no chapter left. I’ll then lose one of my tickets, and like I said before they take 2 hours to make new tickets. Still it’s a fun game, very well thought out stories. Thanks 😎",3,False,Bonzo🦊,"Pretty fun, 2 problems","{'id': 13592741, 'body': 'Dear player, thank you very much for your feedback. We apologize for any inconvenience or unpleasant game experience. Please email us at support@crazymaplestudio.com if you have any additional feedback or issues. We are always here to help. ', 'modified': '2020-02-20T02:10:38Z'}"
2020-04-11 17:34:00,"The stories are great, but they make you use 17 diamonds for the dumbest decisions, and there’s usually around 5-6 decisions you can make EVERY CHAPTER. Now, this wouldn’t be a huge issue if they weren’t so greedy with diamonds. We only get 2 diamonds for reading a chapter, there’s a 10 diamond cap on bubbles, AND you can only watch a certain number of adds before they cut you off. It’s fine during the first 7 days when you get login rewards... which, they should make these 30 diamond login rewards an everyday thing... but after the 7 days, it’s not even worth staying. If you buy VIP, which I did, and STILL have to slave away to get diamonds, there’s something wrong with the game.",2,False,Icy Ropes Reviewer,Chapters is Rigged,"{'id': 14641530, 'body': 'Hello! We have lots of free ways to earn diamonds on our app. :) Check out our bubbles system, link your account to facebook/google, finish books, or just log in to get free diamonds. We are also building new features which provide our users with more free currencies. Please feel free to \r\nmessage us with any questions to support@crazymaplestudio.com', 'modified': '2020-04-13T23:13:45Z'}"
2018-01-30 04:41:47,"I love choice making visual novel apps like this one, but something was on the back of my mind and I couldn't quite get the word for it. I finished Inject Me Sweetly and have just begun The Cursed Prince, and realized that I recognized the storied because I had read them years before on Wattpad. In fact, you can look up the titles and find the exact stories on the website. I appreciate what the app is trying to do, and I do enjoy reading the stories on this platform, but I might recommend you give the original authors some credit, because the stories are blatantly copied.",4,False,awsomee1234,Visual Wattpad stories,
2019-08-17 16:24:19,"Of all the story apps I use, this one is my favorite. Although the premium options do get a bit pricey (and you might not get the ideal ending without using diamonds), I think that the app does a great job of giving you diamonds (1st week login, 2 for completing a chapter, & up to 5 diamonds per 30 minutes for watching ads). The waiting for tickets can be frustrating sometimes, but rewarding. There are so many great stories to choose from and more are added every week. I love this app!",5,False,JordyMoon,"Great app, fantastic stories",
2025-01-12 09:00:42,"I really love this game, the thrills, the titillation, and the dialogue. Able to play it safe, or be a seductive teasing version of yourself.
I have paid several times to progress because I love playing it, but wish there were less diamond forward progression, and more ways to earn diamonds without falling into the “just click here”, “just download this”, or “subscribe/buy this”. 
Click bait is a known term, and I don’t want this to fall into that category because I could play endless stories and be enthralled.",4,False,Blues of Bob Dylan,Interactive Incentive,
2025-01-02 14:16:32,Should highly consider changing up the choices that cost money so you can sometimes pick the best ones without paying.  It’s also terrible that in order to have an ending where you stay with the love interest you have to pay so much gems - and the cost is so high - in order to pick all the best choices per story you are spending $20 dollars each time.  Would be better if they evened it out more and made it more fair.,4,False,Erin JB,Love interactive play - hate that all good choices cost so much money,
2022-02-19 15:59:34,"I’ve been playing for years and it’s one of the best story/games out there. I love that you can write your own story’s it’s amazing, sometimes the Diamonds can get annoying but there’s plenty of opportunities to get them. That why I think this app is amazing. Other apps don’t give you many opportunities to get diamonds. So thats a plus in my book. ;) The app works great and the story are as well. I hope the chapters creators continue to improve on this great app :))",5,False,🥺🧨🩸,The app is amazing.,
2020-09-07 18:10:41,I’ve tried a lot of these apps. So far this one is the best. It has a lot of story options. Whether it’s you control the story or steamy story’s that you don’t make decisions. Getting diamond is a slow process but I like how they offer free ways to get them. I have the monthly subscription. So I watch adds and get double. It’s nice cuz while I’m saving my diamonds to play the choice stories I like to read the tap tales which are just as good if not better! Great app. I’d only suggest adding more ways to earn free diamonds!,5,False,sharklady96,Pretty good.,"{'id': 18491403, 'body': 'Dear friend, \nWe would like to thank you for your kind review. We will always do our best to ensure customer satisfaction, and it is good to hear that you have had a positive experience.\nWe have 3rd Anniversary,buy one get one free activity with limited time from 15-17 Oct 2020.\nPlease visit Chapters again soon to get our latest stories. \nMany thanks.', 'modified': '2020-10-15T05:56:57Z'}"
2020-02-20 15:55:07,"The game itself has addictive stories you’ll stay up late to try to finish reading.
There is also a great creative writing feature, with a community of contributors who have provided addictive and compelling content, which is free to access. You will either spend tickets, or watch short ads between chapters in the community writing, but it is worth it. There are many creative contributors.
This is a fun ap with enjoyable and varied themed content, with a community of creative contributors.",5,False,Casseopia53,"Creative users’s writing, great stories",
2019-10-17 04:51:22,"I chose a story with awesome reviews and as really excited. Love all the character options at the beginning of the story, the quality of imagery, etc. BUT, right away, they were trying to charge me diamonds to make a basic choice? No thank you. I deleted the app right away, sadly. This is a time investment, and I don’t want to waste my time with a choices app that doesn’t actually give me choices lol. I don’t have money to keep paying like that. I read another users review. They suggested locking certain popular stories and spending diamonds on those. People would be absolutely willing after going through free stories. Idk, I just don’t have the patience for this app.",2,False,Cha11engerr,Bummer choices,
2019-08-24 19:14:41,The only reason they got 4 out of 5 is because I am nervous they are going to take away watching adds for diamonds again. I really love this game but I am on a strict budget. My parents don’t let me pay for my apps I can only play them when there free. So I really do hope it stays this way it is my favorite app I tell people all the time. But every one I know already plays this app maybe I will run into people soon who has not so they can download and play it as well.,5,False,EvetteThea,They fixed the problem with the game,
2019-08-17 00:01:15,I was in love with story but with recent update my brand new IPHONE X(it can’t be my phone) but I had the update done and to my horrible disappointment I went to add a new character to my story and it will now permanently not let me use my library of photos and I am stuck with your avatars and camera I was very disappointed if it is not fixed you might just loose a very loyal app player I love this app but if I can not write my story’s then it ruins the fun of writing on this app reading is great and all but I love to write it is my passion and this update ruined it. Never playing again if it is not fixed. As I already stated I am VERY DISAPPOINTED.,3,False,pfeffer29,I AM SO DISAPPOINTED,
2019-02-02 04:09:32,"I love most stories on this app. As with most storytelling applications, there are bad tales and horrid writing on occasion, but the thing that is most frustrating is that the app itself is flawed. Gems needs to be used to access every single decision that means anything and they are incredibly overpriced, and while this is obviously the way the app makes money, it’s not great. In addition, and this is the worst part: for the last month, STORIES WONT LOAD. I have been stuck on nothing but loading screens for the last couple weeks and I can’t fix it even after resetting my phone and the router. Needs some serious improvement but altogether not awful.",2,False,mindlessharmony,Good Concept...but Broken,
2018-10-12 00:15:17,Have a good art style and has choices but it barely gives the choices you want and if you want a different choice in the original one they have for you they won’t let you get it because you have to buy and get Jems’s or diamonds they call Them and plus when you get them it’s won’t be until another time that you have to get another choice again because they really let you do anything you only have one specific toys and the other ones are blocked off so I would recommend getting this so I wouldn’t recommend getting this if you want to get a lot of choices,3,False,honesty 1012,Poor choices,
2018-03-14 22:50:28,"The main review on this app is right, of all the apps like this, this is definitely the most reasonable. I’m pleased with it and have been using it for a while now, other apps I’ve deleted after one story.
Some stories will really make you want to use diamonds but they aren’t as damning if you don’t go with he diamond option. There’s also rarely negative comments if you don’t splurge for the clothes. 
I will say this app should have an adult teen rating. Don’t let your twelve year old play Mr. Devil lol.",5,False,Kairiolexy,One of the better ones,
2018-03-02 02:26:56,"Of all the choose your story apps, I really enjoy this one. Of course the choices could be a little cheaper, but I like the option to earn diamonds. I also love the fact that you can re-read stories and it costs you nothing, no tickets and your choices are saved. I’ve probably read All the Wrong Reasons three times now. Some of the stories to have some serious grammar issues, and makes you think it was written by a 10yr old. But for the most part, excellent app!",5,False,JenE25,One of the best,
2023-11-03 18:20:35,"The stories are mostly good, some have some pretty bad grammar though. Still worth the read -but 1.5-2 hours to wait for one ticket to read a chapter is ridiculous unless you pay for a subscription… Especially since some of the chapters are done in about two minutes. It’s not too hard to get diamonds, but it’s time consuming and I’m getting pretty tired of signing up for random subscriptions for only 2 diamonds when choices are minimum 12 to 17.",4,False,LoBunny1938,Great except wait times & diamonds,
2023-12-13 08:09:05,"I used to love this app and played daily. It had the option of watching many 30 second ads daily for free diamonds. It also gives you the option of watching an ad after you finish a new chapter, to double your diamond reward.

Recently, every single ad is actually five, 10 second ads in “one ad”. You have to press next after every single 10 second part of the 5 part ad or it just sits there. Takes forever and is pretty frustrating when you’re trying to earn as many diamonds as you can daily. I find myself playing this game less and less lately.",2,False,Jess13<3,Used to love it,"{'id': 40695572, 'body': 'Sorry for the inconvenience, but we need more detailed info for further checking. Please go to Help >Feedback in your app Chapters and describe your problem or send to support@crazymaplestudio.com. The customer service team will get back to you within 24 hours', 'modified': '2023-12-15T08:54:18Z'}"
2020-08-11 02:11:20,"I have been playing Chapters for almost 2 years now. I love it. But I can’t give it 5 stars because they just did a recent update that makes you watch these ads that have 5 multiple ads that you have to select ‘next’ for. Very irritating. Please go back to the old ads where you click ‘watch’ and then watch the 30 second ad and then it’s over. Plus, they added all of those...’do an action and you’ll receive 48 diamonds.’ Those are such a scam. Doing all of this really made me think differently about Chapters.",4,False,D0mbeck,Latest Update,
2023-01-12 16:40:03,I absolutely love this app. I have only read a few chapters in a few stories but from what I’ve read it is totally awesome-sauce!! I will be keeping this app in my phone for a long time. I will also be looking for other apps like this. Quick question: Can you guys/ gals activate a free 7 day or even a 30 day free trial offer for the premium subscription? I know a couple other apps do it. I was just wondering why you guys/ gals haven’t? 🤔 But other than that I ABSOLUTELY LOVE CHAPTERS ❤️❤️!! 👍👍,5,False,Ms. Story Lover,Ms. Story Lover,
2022-08-02 22:35:34,"I don’t normally write reviews but I think it’s shady that the app only provides you with two options/decisions. One, that is of course the choice you want to choose, but costs 17 diamonds or the second, which is the exact opposite. It’s like they’re forcing you to pay for the only option that would move you along in the story. The other option always disappoints the other character. Honestly, this makes the game unplayable and not fun at all. How can this be an interactive choice game, if I’m constantly being forced to “choose” the option I don’t want. I will no longer play it until this is changed.",1,False,Spitzzz,You can’t even make choices without paying,"{'id': 31276194, 'body': 'Dear player, Pity if the game did not live up to your expectations. We try to maintain a balance between f2p and paid content, and enrich the content and provide users with a better experience. There are many ways to earn diamonds,  watch Ads, earn free diamonds. You can also choose to subscribe for less diamonds cost and enjoy more benefits. \r', 'modified': '2022-08-04T09:56:01Z'}"
2021-05-27 15:22:39,"UPDATE; still no resolution to this issue. 6 days after I emailed support, I’m told I “already received the purchase in question!” HUNDREDS of dollars spent on this game.. to be told that (AGAIN!) after waiting 6 days to hear anything! 

This app is amazing! It is my absolute favorite! I’m addicted! Customer service is HORRIBLE though. I’ve TWICE now had purchases made to my account and didn’t receive the credit. Trying to reach someone, ends up taking forever, then it’s a back and forth for days. It really had ruined the experience for me! I do not want to give up the app and the experience, bc I enjoy it so much. But this is so disheartening and BEYOND frustrating!",1,True,kkaatteeshep,Bad customer service response,"{'id': 23039975, 'body': 'Hello, we apologize for the inconvenience caused. If you do not receive your purchased, you can attach a screenshot of the payment bill for us. You are welcome to ask our customer service department for help. Your satisfaction is our top priority. Please log in to your account and contact us at the following URL: ""Help""> ""Feedback""', 'modified': '2021-05-27T08:28:12Z'}"
2019-12-15 04:43:18,"I love this game. I can play for hours and the stories are all lots of fun. I do feel the diamond choice are too expensive for how frequent they are. 17 diamonds choices a couple times per chapter would be okay but having like, 5+ different diamonds choices gets a little ridiculous. Maybe make the diamond options a little less? Or make the quantities you receive by completing challenges/chapters higher? I’ve already finished all my achievements so I can’t earn extra that way anymore. Super fun game, just needs adjustments on the diamonds situation.",4,False,Rachymoomoo,Almost perfect.,
2020-02-04 02:17:54,"I love these stories I used to renew the VIP and stored up my diamonds and only used when absolutely felt like the story wouldn’t lead u in that direction anyway (which it often does). I went back bought what I thought was my VIP only to find out I wasted my money on some other thing to accumulate more of those new things u turn into diamonds (don’t have a clue what they are b/c haven’t really played since). I’ve wasted $5 of my money for something I now can’t use it for what I thought it was for. ALL the CHANGES!! They are nuts, limiting the tickets a day?!?! WTH?!? What was so wrong with making people wait to get more tickets everyday? Why put a limit on how many they can get a day? STUPID!",2,False,Zachg10,Used to be great!,"{'id': 13409245, 'body': '    Dear player, thank you very much for your feedback. We apologize for any inconvenience or unpleasant game experience. Please email us at support@crazymaplestudio.com if you have any additional feedback or issues. We are always here to help. ', 'modified': '2020-02-11T02:25:47Z'}"
2021-07-14 15:28:21,"I like the app, it has some fun games, BUT the app has no way of giving you diamonds unless you pay for them. Like, I think you should get 3 diamonds or more for finishing a chapter and 10 fir a story. YOU GET NO DIAMONDS FOR COMPLETING THINGS!!! You have to watch an add and I find that annoying to do ALL the time!
There's this game called “Love Sick” you should try to be a little more like that! In that game, you get diamonds for finishing a chapter, and you can get 4 diamonds for watching an add! I recommend for you other readers to play “Love Sick” it’s a really good game",4,False,lil' doggie dog,It’s ok,"{'id': 23965273, 'body': 'Hello,We are sorry to hear the App was not as your expected.We offer a lot of ways to get free gems on our app. Please check out the achievements page, link your app to facebook or google, follow players on their profiles, collect promo codes, watch ads, or just finish stories for more chances for free diamonds.Please feel free to message with some ideas on how to make the app more fun through the feedback function in app.', 'modified': '2021-07-16T11:15:51Z'}"
2019-08-22 14:49:00,"Hey guys I'm an old player of this game. This app always had epic stories and were high rated in the story games competition.
But choices were super expensive and there were no much choice but spend money. But since the last update JUST WOW!!! It’s great seriously we can watch ads nonstop and collect diamonds! 5 diamonds after each chapter by watching ads! What else can we ask for? Even you made an closet so we can keep our bought outfits! Thank you so much for listening to us!! You’re the best ♥️",5,False,atena1997,Excellent!,
2023-12-31 22:21:20,"I love this app the stories are way more amazing than I expected! Although I do wish their were more ways of getting free diamonds. I’ve thought about it not everyone can afford to buy a whole bunch of diamonds at once, but loves the “Diamond related” choices that are given but can’t. So adding on more free ways of getting them would be amazing! Through and through though this app is beyond a 5 star rating! Keep up the good work! :)",5,False,HDotts101,My review,
2021-09-19 16:55:36,"I used to like the stories on here I even pay for all the bonus features. But I’m getting tired and I’m thinking about quitting and getting rid of this app because the choices that you guys pick for these stories are atrocious. The woman have no backbone ever in the stories, they’re constantly walked all over this is really really disheartening. Why and not stronger women we can stand up for themselves? It just feels like every story is the same and don’t get me started on the graphics 😬 I used to play lot and it helped me to get lost in stories when I lost my dog and mother but it’s going downhill now. I’m sorry 😞",2,False,Crabbywitch420,Used too,
2020-08-30 19:56:20,"I love this game, I am obsessed with it, I play it all the time and it is so much fun. The only things is when I went to go play it, it said I needed to get the update, so I went and go the update. Then once the update was complete, I went to play the game and see what changed. But it wouldn’t let me open it, it was like the game crashed. I clicked on the game, it would load for about ten seconds then bring me back to the home screen. I don’t know what is going on, it is probably just my phone being stupid, but either way it is a super fun and addictive game",4,True,hejdbidbsbsnrbb,❤️❤️❤️,"{'id': 14795817, 'body': 'Hello! We have lots of free ways to earn diamonds on our app. :) Check out our bubbles system, link your account to facebook/google, finish books, or just log in to get free diamonds. We are also building new features which provide our users with more free currencies. Please feel free to \r\nmessage us with any questions to support@crazymaplestudio.com', 'modified': '2020-04-20T22:04:49Z'}"
2020-10-15 05:40:18,Wish there was a quicker or easier way to get diamonds or at least more diamonds (like mini games or something) so you can work to make any choice you want in the stories and same with tickets to read more and the ability to choose when to start prizes like 24hr free reading without tickets so you can take full advantage of the reading time but otherwise very interesting stories and very fun (another cool thing would be deeper personalization for every story even if it’s using diamonds to do so such as hair color makeup etc.),3,False,WolfQueen228🐺🐾👑,Very Fun but could be improved,"{'id': 18588138, 'body': 'Dear,We are sorry to hear that the App was not as your expected.We will do our best to improve this program.😫Your evaluation is very important to us.Your question has been reported to the relevant department.We will always do our best to ensure customer satisfaction,please email us at support@crazymaplestudio.com. 💞In the 3rd anniversary,there are more activities and more discount!', 'modified': '2020-10-20T07:29:41Z'}"
